match_id,code_a,code_b,embedding_similarity,confidence_score,verdict,safety_flags,is_ground_truth_match,explanation
MATCH-IOCL-PIP-1010-BPCL-PIP-1004,IOCL-PIP-1010,BPCL-PIP-1004,0.5167,0.1033,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 25.0mm; Wall thickness / schedule conflict: 'SCH80' vs 'SCH40'. Semantic text similarity was 51.7%, but technical specifications strictly prohibit merging."
MATCH-IOCL-PIP-1010-IOCL-PIP-1029,IOCL-PIP-1010,IOCL-PIP-1029,0.5101,0.102,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 250.0mm; Wall thickness / schedule conflict: 'SCH80' vs 'SCH40'. Semantic text similarity was 51.0%, but technical specifications strictly prohibit merging."
MATCH-IOCL-PIP-1010-BPCL-PIP-1001,IOCL-PIP-1010,BPCL-PIP-1001,0.5051,0.101,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 15.0mm; Wall thickness / schedule conflict: 'SCH80' vs 'SCH40'. Semantic text similarity was 50.5%, but technical specifications strictly prohibit merging."
MATCH-IOCL-PIP-1010-BPCL-PIP-1026,IOCL-PIP-1010,BPCL-PIP-1026,0.469,0.0938,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 200.0mm; Wall thickness / schedule conflict: 'SCH80' vs 'SCH40'. Semantic text similarity was 46.9%, but technical specifications strictly prohibit merging."
MATCH-IOCL-PIP-1010-IOCL-FAS-1310,IOCL-PIP-1010,IOCL-FAS-1310,0.4641,0.0928,not_duplicate,TYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'PIPE' vs 'FASTENER'; Grade/metallurgy mismatch: 'GR B' vs 'GR B7'; Dimension variance exceeds safety threshold: 50.0mm vs 25.0mm; Different governing standards: 'ASTM A106' vs 'ASTM A193'. Semantic text similarity was 46.4%, but technical specifications strictly prohibit merging."
MATCH-IOCL-PIP-1010-IOCL-FLA-1202,IOCL-PIP-1010,IOCL-FLA-1202,0.4334,0.0867,not_duplicate,TYPE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'PIPE' vs 'FLANGE'; Grade/metallurgy mismatch: 'GR B' vs 'A105'; Different governing standards: 'ASTM A106' vs 'ASTM A105'. Semantic text similarity was 43.3%, but technical specifications strictly prohibit merging."
MATCH-IOCL-PIP-1010-IOCL-FLA-1237,IOCL-PIP-1010,IOCL-FLA-1237,0.4241,0.0848,not_duplicate,TYPE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'PIPE' vs 'FLANGE'; Grade/metallurgy mismatch: 'GR B' vs 'A105'; Different governing standards: 'ASTM A106' vs 'ASTM A105'. Semantic text similarity was 42.4%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-IOCL-PIP-1072,GAIL-PIP-1074,IOCL-PIP-1072,0.7355,0.9202,likely_duplicate,,True,Likely duplicate (92.0% confidence). Material type matches (PIPE); Dimension matches (300.0 mm); Grade matches (X65); Schedule matches (PSL2); Standard matches (API 5L).
MATCH-GAIL-PIP-1074-BPCL-PIP-1073,GAIL-PIP-1074,BPCL-PIP-1073,0.5557,0.8659,likely_duplicate,,True,Likely duplicate (86.6% confidence). Material type matches (PIPE); Dimension matches (300.0 mm); Grade matches (X65); Schedule matches (PSL2); Standard matches (API 5L).
MATCH-GAIL-PIP-1074-IOCL-PIP-1071,GAIL-PIP-1074,IOCL-PIP-1071,0.4956,0.0991,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X65' vs 'X52'; Dimension variance exceeds safety threshold: 300.0mm vs 203.2mm. Semantic text similarity was 49.6%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-ONGC-PIP-1069,GAIL-PIP-1074,ONGC-PIP-1069,0.4083,0.0817,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X65' vs 'X52'; Dimension variance exceeds safety threshold: 300.0mm vs 203.2mm. Semantic text similarity was 40.8%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-GAIL-PIP-1018,GAIL-PIP-1074,GAIL-PIP-1018,0.3291,0.0658,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X65' vs 'GR B'; Dimension variance exceeds safety threshold: 300.0mm vs 100.0mm; Wall thickness / schedule conflict: 'PSL2' vs 'SCH40'. Semantic text similarity was 32.9%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-GAIL-PIP-1043,GAIL-PIP-1074,GAIL-PIP-1043,0.2505,0.0501,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X65' vs '304'; Dimension variance exceeds safety threshold: 300.0mm vs 50.0mm; Wall thickness / schedule conflict: 'PSL2' vs 'SCH40S'. Semantic text similarity was 25.0%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-GAIL-FLA-1236,GAIL-PIP-1074,GAIL-FLA-1236,0.2308,0.0462,not_duplicate,TYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'PIPE' vs 'FLANGE'; Grade/metallurgy mismatch: 'X65' vs 'A105'; Dimension variance exceeds safety threshold: 300.0mm vs 50.0mm; Different governing standards: 'API 5L' vs 'ASTM A105'. Semantic text similarity was 23.1%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-GAIL-FLA-1192,GAIL-PIP-1074,GAIL-FLA-1192,0.2271,0.0454,not_duplicate,TYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'PIPE' vs 'FLANGE'; Grade/metallurgy mismatch: 'X65' vs 'A105'; Dimension variance exceeds safety threshold: 300.0mm vs 100.0mm; Different governing standards: 'API 5L' vs 'ASTM A105'. Semantic text similarity was 22.7%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-GAIL-PIP-1085,GAIL-PIP-1074,GAIL-PIP-1085,0.2161,0.0432,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X65' vs 'GR B'; Dimension variance exceeds safety threshold: 300.0mm vs 400.0mm; Wall thickness / schedule conflict: 'PSL2' vs 'SCH40'. Semantic text similarity was 21.6%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-GAIL-PIP-1028,GAIL-PIP-1074,GAIL-PIP-1028,0.207,0.0414,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X65' vs 'GR B'; Dimension variance exceeds safety threshold: 300.0mm vs 200.0mm; Wall thickness / schedule conflict: 'PSL2' vs 'SCH40'; Different governing standards: 'API 5L' vs 'ASTM A106'. Semantic text similarity was 20.7%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1074-IOCL-PIP-1009,GAIL-PIP-1074,IOCL-PIP-1009,0.1987,0.0397,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X65' vs 'GR B'; Dimension variance exceeds safety threshold: 300.0mm vs 50.8mm; Wall thickness / schedule conflict: 'PSL2' vs 'SCH40'; Different governing standards: 'API 5L' vs 'ASTM A106'. Semantic text similarity was 19.9%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-BPCL-GAS-1256,IOCL-GAS-1242,BPCL-GAS-1256,0.9706,0.1941,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 150.0mm. Semantic text similarity was 97.1%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-GAIL-GAS-1253,IOCL-GAS-1242,GAIL-GAS-1253,0.9565,0.1913,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 101.6mm. Semantic text similarity was 95.7%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-BPCL-GAS-1290,IOCL-GAS-1242,BPCL-GAS-1290,0.8303,0.1661,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 25.0mm; Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'. Semantic text similarity was 83.0%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-GAIL-GAS-1258,IOCL-GAS-1242,GAIL-GAS-1258,0.765,0.153,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 150.0mm. Semantic text similarity was 76.5%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-BPCL-GAS-1246,IOCL-GAS-1242,BPCL-GAS-1246,0.7025,0.1405,not_duplicate,PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'. Semantic text similarity was 70.3%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-GAIL-GAS-1248,IOCL-GAS-1242,GAIL-GAS-1248,0.6764,0.1353,not_duplicate,PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'. Semantic text similarity was 67.6%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-GAIL-GAS-1243,IOCL-GAS-1242,GAIL-GAS-1243,0.652,0.907,likely_duplicate,,True,Likely duplicate (90.7% confidence). Material type matches (GASKET); Dimension matches (50.0 mm); Grade matches (304); Sub-type matches (SWG); Pressure class matches (CLASS 150); Standard matches (ASME B16.20).
MATCH-IOCL-GAS-1242-GAIL-GAS-1250,IOCL-GAS-1242,GAIL-GAS-1250,0.6442,0.1288,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 76.2mm. Semantic text similarity was 64.4%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-BPCL-GAS-1245,IOCL-GAS-1242,BPCL-GAS-1245,0.6429,0.9046,likely_duplicate,,True,Likely duplicate (90.5% confidence). Material type matches (GASKET); Dimension matches (50.0 mm); Grade matches (304); Sub-type matches (SWG); Pressure class matches (CLASS 150); Standard matches (ASME B16.20).
MATCH-IOCL-GAS-1242-IOCL-GAS-1257,IOCL-GAS-1242,IOCL-GAS-1257,0.6313,0.1263,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 150.0mm. Semantic text similarity was 63.1%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1242-ONGC-GAS-1249,IOCL-GAS-1242,ONGC-GAS-1249,0.6294,0.1259,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 76.2mm. Semantic text similarity was 62.9%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-GAIL-GAS-1258,BPCL-GAS-1251,GAIL-GAS-1258,0.8225,0.1645,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 150.0mm. Semantic text similarity was 82.3%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-GAIL-GAS-1292,BPCL-GAS-1251,GAIL-GAS-1292,0.7238,0.1448,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 25.0mm; Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'. Semantic text similarity was 72.4%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-GAIL-GAS-1248,BPCL-GAS-1251,GAIL-GAS-1248,0.7158,0.1432,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 50.0mm; Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'. Semantic text similarity was 71.6%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-ONGC-GAS-1255,BPCL-GAS-1251,ONGC-GAS-1255,0.6712,0.1342,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 101.6mm. Semantic text similarity was 67.1%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-ONGC-GAS-1288,BPCL-GAS-1251,ONGC-GAS-1288,0.6319,0.1264,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 203.2mm. Semantic text similarity was 63.2%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-BPCL-GAS-1256,BPCL-GAS-1251,BPCL-GAS-1256,0.6242,0.1248,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 150.0mm. Semantic text similarity was 62.4%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-GAIL-GAS-1253,BPCL-GAS-1251,GAIL-GAS-1253,0.611,0.1222,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 101.6mm. Semantic text similarity was 61.1%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-GAIL-GAS-1243,BPCL-GAS-1251,GAIL-GAS-1243,0.6103,0.1221,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 50.8mm. Semantic text similarity was 61.0%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-GAIL-GAS-1250,BPCL-GAS-1251,GAIL-GAS-1250,0.603,0.1206,not_duplicate,DIMENSION_MISMATCH,True,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 76.2mm. Semantic text similarity was 60.3%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-IOCL-GAS-1257,BPCL-GAS-1251,IOCL-GAS-1257,0.5873,0.1175,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 150.0mm. Semantic text similarity was 58.7%, but technical specifications strictly prohibit merging."
MATCH-BPCL-GAS-1251-GAIL-GAS-1440,BPCL-GAS-1251,GAIL-GAS-1440,0.585,0.117,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 80.0mm vs 101.6mm; Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'. Semantic text similarity was 58.5%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-ONGC-FIT-1366,ONGC-FIT-1409,ONGC-FIT-1366,0.8786,0.1757,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 76.2mm. Semantic text similarity was 87.9%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-ONGC-FIT-1360,ONGC-FIT-1409,ONGC-FIT-1360,0.6174,0.1235,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 25.4mm. Semantic text similarity was 61.7%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-ONGC-FIT-1372,ONGC-FIT-1409,ONGC-FIT-1372,0.5935,0.1187,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 152.4mm. Semantic text similarity was 59.4%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-GAIL-FIT-1454,ONGC-FIT-1409,GAIL-FIT-1454,0.5568,0.1114,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 50.8mm. Semantic text similarity was 55.7%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-IOCL-FIT-1362,ONGC-FIT-1409,IOCL-FIT-1362,0.5312,0.1062,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 50.0mm. Semantic text similarity was 53.1%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-IOCL-FIT-1452,ONGC-FIT-1409,IOCL-FIT-1452,0.5083,0.1017,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 65.0mm. Semantic text similarity was 50.8%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-IOCL-FIT-1453,ONGC-FIT-1409,IOCL-FIT-1453,0.4894,0.0979,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 50.0mm. Semantic text similarity was 48.9%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-IOCL-FIT-1371,ONGC-FIT-1409,IOCL-FIT-1371,0.4886,0.0977,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 150.0mm. Semantic text similarity was 48.9%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-IOCL-FIT-1369,ONGC-FIT-1409,IOCL-FIT-1369,0.4876,0.0975,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 100.0mm. Semantic text similarity was 48.8%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FIT-1409-GAIL-FIT-1376,ONGC-FIT-1409,GAIL-FIT-1376,0.4795,0.0959,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'ELBOW' vs 'TEE'; Dimension variance exceeds safety threshold: 203.2mm vs 50.8mm. Semantic text similarity was 48.0%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FLA-1222-IOCL-FLA-1219,IOCL-FLA-1222,IOCL-FLA-1219,0.9877,0.1975,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 101.6mm vs 50.8mm. Semantic text similarity was 98.8%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FLA-1222-IOCL-PIP-1046,IOCL-FLA-1222,IOCL-PIP-1046,0.5388,0.1078,not_duplicate,TYPE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'FLANGE' vs 'PIPE'; Different governing standards: 'ASTM A182' vs 'ASTM A312'. Semantic text similarity was 53.9%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FLA-1222-IOCL-FLA-1229,IOCL-FLA-1222,IOCL-FLA-1229,0.5361,0.1072,not_duplicate,GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'F304' vs 'F316'. Semantic text similarity was 53.6%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FLA-1222-IOCL-FLA-1237,IOCL-FLA-1222,IOCL-FLA-1237,0.4893,0.0979,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;PRESSURE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'WNRF' vs 'SWRF'; Grade/metallurgy mismatch: 'F304' vs 'A105'; Dimension variance exceeds safety threshold: 101.6mm vs 50.8mm; Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'; Different governing standards: 'ASTM A182' vs 'ASTM A105'. Semantic text similarity was 48.9%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FLA-1222-ONGC-FLA-1226,IOCL-FLA-1222,ONGC-FLA-1226,0.4848,0.097,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'F304' vs 'F316'; Dimension variance exceeds safety threshold: 101.6mm vs 50.8mm. Semantic text similarity was 48.5%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FLA-1222-BPCL-FLA-1221,IOCL-FLA-1222,BPCL-FLA-1221,0.4763,0.8601,likely_duplicate,,True,Likely duplicate (86.0% confidence). Material type matches (FLANGE); Dimension matches (101.6 mm); Grade matches (F304); Sub-type matches (WNRF); Pressure class matches (CLASS 150); Standard matches (ASTM A182).
MATCH-IOCL-FLA-1222-IOCL-FLA-1240,IOCL-FLA-1222,IOCL-FLA-1240,0.4729,0.0946,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'F304' vs 'A105'; Dimension variance exceeds safety threshold: 101.6mm vs 254.0mm; Different governing standards: 'ASTM A182' vs 'ASTM A105'. Semantic text similarity was 47.3%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FLA-1222-IOCL-FLA-1202,IOCL-FLA-1222,IOCL-FLA-1202,0.4618,0.0924,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'WNRF' vs 'BLRF'; Grade/metallurgy mismatch: 'F304' vs 'A105'; Dimension variance exceeds safety threshold: 101.6mm vs 50.0mm; Different governing standards: 'ASTM A182' vs 'ASTM A105'. Semantic text similarity was 46.2%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1039-ONGC-PIP-1057,ONGC-PIP-1039,ONGC-PIP-1057,0.5351,0.107,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: '304' vs '316'; Dimension variance exceeds safety threshold: 25.4mm vs 76.2mm; Wall thickness / schedule conflict: 'SCH10S' vs 'SCH40S'. Semantic text similarity was 53.5%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1039-BPCL-PIP-1049,ONGC-PIP-1039,BPCL-PIP-1049,0.4464,0.0893,not_duplicate,SCHEDULE_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: '304' vs '316'; Wall thickness / schedule conflict: 'SCH10S' vs 'SCH40S'. Semantic text similarity was 44.6%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1039-ONGC-PIP-1041,ONGC-PIP-1039,ONGC-PIP-1041,0.4355,0.0871,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 25.4mm vs 50.8mm; Wall thickness / schedule conflict: 'SCH10S' vs 'SCH40S'. Semantic text similarity was 43.5%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1039-ONGC-PIP-1044,ONGC-PIP-1039,ONGC-PIP-1044,0.434,0.0868,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 25.4mm vs 101.6mm; Wall thickness / schedule conflict: 'SCH10S' vs 'SCH40S'. Semantic text similarity was 43.4%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1039-IOCL-PIP-1046,ONGC-PIP-1039,IOCL-PIP-1046,0.4163,0.0833,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 25.4mm vs 101.6mm; Wall thickness / schedule conflict: 'SCH10S' vs 'SCH40S'. Semantic text similarity was 41.6%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1039-BPCL-PIP-1040,ONGC-PIP-1039,BPCL-PIP-1040,0.3839,0.8141,likely_duplicate,,True,Likely duplicate (81.4% confidence). Material type matches (PIPE); Dimension matches (25.4 mm); Grade matches (304); Schedule matches (SCH10S); Standard matches (ASTM A312).
MATCH-ONGC-PIP-1039-ONGC-PIP-1003,ONGC-PIP-1039,ONGC-PIP-1003,0.3195,0.0639,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: '304' vs 'GR B'; Dimension variance exceeds safety threshold: 25.4mm vs 12.7mm; Wall thickness / schedule conflict: 'SCH10S' vs 'SCH40'; Different governing standards: 'ASTM A312' vs 'ASTM A106'. Semantic text similarity was 31.9%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1039-GAIL-PIP-1043,ONGC-PIP-1039,GAIL-PIP-1043,0.3051,0.061,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 25.4mm vs 50.0mm; Wall thickness / schedule conflict: 'SCH10S' vs 'SCH40S'. Semantic text similarity was 30.5%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1039-ONGC-PIP-1067,ONGC-PIP-1039,ONGC-PIP-1067,0.2969,0.0594,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: '304' vs 'GR 6'; Dimension variance exceeds safety threshold: 25.4mm vs 101.6mm; Wall thickness / schedule conflict: 'SCH10S' vs 'SCH80'; Different governing standards: 'ASTM A312' vs 'ASTM A333'. Semantic text similarity was 29.7%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1170-IOCL-VAL-1090,BPCL-VAL-1170,IOCL-VAL-1090,0.8024,0.1605,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 300.0mm vs 50.0mm; Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'. Semantic text similarity was 80.2%, but technical specifications strictly prohibit merging."
